main(50, .9, .4)
795: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1073.1302
796: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1074.197
797: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1075.4219
798: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1076.4385
799: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1077.5629
800: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1079.1881
801: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1080.9086
802: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1082.4926
803: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1084.2249
804: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1086.2243
805: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1087.8382
806: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1089.5076
807: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1091.2855
808: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1092.6355
809: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1094.2399
810: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1095.8053
811: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1097.0277
812: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1098.2652
813: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1099.4514
814: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1100.6149
815: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1101.9015
816: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1103.1434
817: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1104.2017
818: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1105.3796
819: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1106.5231
820: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1107.7363
821: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1109.3023
822: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1110.7803
823: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1111.9045
824: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1113.1339
825: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1114.2804
826: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1115.3188
827: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1116.4673
828: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1117.6126
829: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1118.6109
830: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1119.6917
831: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1120.8597
832: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1122.0193
833: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1123.1706
834: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1124.1998
835: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1125.1937
836: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1126.304
837: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1127.354
838: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1128.5325
839: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1129.6812
840: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1131.1725
841: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1132.2759
842: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1133.8887
843: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1135.1644
844: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1136.3495
845: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1137.4271
846: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1138.6927
847: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1139.9246
848: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1141.0145
849: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1142.1898
850: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1143.2806
851: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1144.6073
852: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1146.3282
853: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1147.8901
854: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1149.5968
855: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1151.0451
856: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1152.0523
857: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1153.3277
858: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1154.4565
859: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1155.8263
860: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1156.7963
861: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1158.0343
862: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1159.1911
863: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1160.1864
864: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1161.2204
865: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1162.4237
866: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1163.7396
867: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1165.1356
868: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1166.2307
869: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1167.364
870: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1168.5547
871: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1170.0764
872: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1171.6274
873: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1173.3451
874: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1174.8751
875: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1176.2648
876: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1177.8672
877: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1179.3944
878: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1180.7094
879: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1182.1223
880: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1183.52
881: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1184.7134
882: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1186.065
883: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1187.5356
884: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1188.9294
885: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1190.3538
886: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1191.9204
887: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1193.3259
888: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1194.9676
889: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1196.6435
890: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1198.3089
891: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1199.8501
892: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1201.2656
893: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1202.9306
894: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1204.7796
895: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1206.7548
896: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1208.4707
897: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1209.9122
898: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1211.2174
899: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1212.7004
900: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1214.0073
901: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1215.4458
902: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1216.9569
903: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1218.0497
904: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1219.4757
905: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1220.9667
906: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1222.3443
907: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1224.1058
908: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1226.0748
909: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1228.051
910: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1229.7794
911: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1231.6436
912: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1233.5906
913: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1235.4639
914: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1237.2062
915: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1239.4696
916: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1241.2171
917: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1242.9069
918: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1244.2871
919: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1245.9434
920: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1247.4576
921: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1249.0359
922: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1250.5119
923: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1251.8946
924: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1253.2747
925: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1254.8569
926: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1256.1718
927: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1257.9708
928: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1259.384
929: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1260.8815
930: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1262.334
931: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1263.892
932: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1265.4251
933: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1266.967
934: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1268.7876
935: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1270.4601
936: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1271.8874
937: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1273.3577
938: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1274.8202
939: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1276.1649
940: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1277.6592
941: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1279.1697
942: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1280.9584
943: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1282.4333
944: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1283.7465
945: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1285.075
946: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1286.4566
947: Viorest: 0, aptitud: 0.56462786156690625000, vector: 0.44159613343073273000 0.09891637124445984400 0.46073040485944339000 0.35022904775703212000-0.33072660285495914000 , tt: 1287.7008
