main( 50, .9, .4)
1307: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1308: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1309: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1310: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1311: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1312: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1313: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1314: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1315: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1316: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1317: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1318: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1319: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1320: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1321: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1322: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1323: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1324: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1325: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1326: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1327: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1328: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1329: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1330: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1331: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1332: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1333: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1334: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1335: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1336: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1337: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1338: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1339: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1340: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1341: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1342: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1343: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1344: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1345: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1346: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1347: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1348: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1349: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1350: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1351: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1352: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1353: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1354: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1355: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1356: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1357: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1358: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1359: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1360: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1361: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1362: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1363: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1364: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1365: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1366: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1367: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1368: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1369: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1370: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1371: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1372: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1373: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1374: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1375: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1376: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1377: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1378: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1379: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1380: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1381: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1382: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1383: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1384: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1385: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1386: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
1387: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
